datetime,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,hour,day,month,day_of_week,weekend,hour_sin,hour_cos,dow_sin,dow_cos,aqi_lag_1,aqi_lag_3,aqi_lag_6,aqi_lag_12,aqi_lag_24,aqi_rolling_mean_3,aqi_rolling_mean_6,aqi_rolling_mean_12,aqi_rolling_std_6,aqi_change,aqi_pct_change,pm25_pm10_ratio,no2_so2_ratio,co_no2_ratio,o3_no2_ratio,aqi_class,aqi_category
2026-05-12 17:38:42.098175,257,232.481808,0.01,0.2140319999999999,67.52,0.38,96.0687,262.00574399999994,0,17,12,5,1,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,58.0,230.0,228.0,225.0,239.0,146.66666666666666,173.5,177.58333333333334,83.02469512139143,199.0,32.47422680412371,0.3652722504798223,0.15509565217391297,191.49561790792993,55.616326423026734,5.0,Very Unhealthy
2026-05-12 17:38:47.273738,102,161.44570000000002,0.01,0.1372,67.52,0.38,52.785,167.95239999999998,0,17,12,5,1,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,257.0,125.0,121.0,89.0,127.0,139.0,170.33333333333334,178.66666666666666,85.74535944683342,-155.0,3300.0,0.31242527481113025,0.09942028985507247,141.96772775237426,59.37390080900457,3.0,Unhealthy for Sensitive
2026-05-12 17:38:52.482181,298,232.481808,0.01,0.2140319999999999,67.52,0.38,96.0687,262.00574399999994,0,17,12,5,1,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,102.0,58.0,250.0,258.0,170.0,219.0,178.33333333333334,182.0,96.25937183810554,196.0,80.60606060606061,0.3652722504798223,0.15509565217391297,191.49561790792993,55.616326423026734,5.0,Very Unhealthy
2026-05-12 17:38:57.701900,92,124.189,0.01,0.098,67.52,0.38,35.19,119.966,0,17,12,5,1,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,298.0,257.0,230.0,132.0,66.0,164.0,155.33333333333334,178.66666666666666,97.917652477307,-206.0,2966.666666666667,0.2909081890779227,0.07101449275362319,113.1047358834244,61.49362477231329,2.0,Moderate
2026-05-12 17:39:02.954001,321,278.9781696,0.01,0.2568383999999999,67.52,0.38,124.88931,314.4068927999999,0,17,12,5,1,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,92.0,102.0,125.0,380.0,471.0,237.0,188.0,173.75,116.67219034542893,229.0,54.32692307692308,0.3959625260288542,0.1861147826086956,221.96820975552626,53.72210142529063,6.0,Hazardous
2026-05-12 17:39:08.157765,63,124.189,0.01,0.098,67.52,0.38,35.19,119.966,0,17,12,5,1,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,321.0,298.0,58.0,3.0,119.0,158.66666666666666,188.83333333333334,178.75,115.57061333516695,-258.0,2000.0,0.2909081890779227,0.07101449275362319,113.1047358834244,61.49362477231329,2.0,Moderate
2026-05-12 17:39:13.339307,269,232.481808,0.01,0.2140319999999999,67.52,0.38,96.0687,262.00574399999994,0,17,12,5,1,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,63.0,92.0,257.0,228.0,282.0,217.66666666666666,190.83333333333334,182.16666666666666,117.08017196206481,206.0,75.81699346405229,0.3652722504798223,0.15509565217391297,191.49561790792993,55.616326423026734,5.0,Very Unhealthy
2026-05-12 17:39:18.639742,67,124.189,0.01,0.098,67.52,0.38,35.19,119.966,0,17,12,5,1,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,269.0,321.0,102.0,121.0,91.0,133.0,185.0,177.66666666666666,123.10808259411728,-202.0,2133.333333333333,0.2909081890779227,0.07101449275362319,113.1047358834244,61.49362477231329,2.0,Moderate
2026-05-12 17:39:24.488807,241,232.481808,0.01,0.2140319999999999,67.52,0.38,96.0687,262.00574399999994,0,17,12,5,1,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,67.0,63.0,298.0,250.0,230.0,192.33333333333334,175.5,176.91666666666666,114.54562409799864,174.0,40.935672514619895,0.3652722504798223,0.15509565217391297,191.49561790792993,55.616326423026734,5.0,Very Unhealthy
2026-05-12 17:39:29.673519,77,124.189,0.01,0.098,67.52,0.38,35.19,119.966,0,17,12,5,1,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,241.0,269.0,92.0,230.0,148.0,128.33333333333334,173.0,164.16666666666666,116.87258018885356,-164.0,2466.666666666667,0.2909081890779227,0.07101449275362319,113.1047358834244,61.49362477231329,2.0,Moderate
2026-05-12 17:39:34.885953,201,232.481808,0.01,0.2140319999999999,67.52,0.38,96.0687,262.00574399999994,0,17,12,5,1,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,77.0,67.0,321.0,125.0,365.0,173.0,153.0,170.5,94.63191850533312,124.0,24.84472049689441,0.3652722504798223,0.15509565217391297,191.49561790792993,55.616326423026734,5.0,Very Unhealthy
2026-05-12 17:39:40.214788,51,124.189,0.01,0.098,67.52,0.38,35.19,119.966,0,17,12,5,1,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,201.0,241.0,63.0,58.0,57.0,109.66666666666667,151.0,169.91666666666666,97.01133954337507,-150.0,1600.0,0.2909081890779227,0.07101449275362319,113.1047358834244,61.49362477231329,2.0,Moderate
2026-05-12 17:39:45.422907,226,232.481808,0.01,0.2140319999999999,67.52,0.38,96.0687,262.00574399999994,0,17,12,5,1,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,51.0,77.0,269.0,257.0,225.0,159.33333333333334,143.83333333333334,167.33333333333334,87.69131465924475,175.0,44.87179487179487,0.3652722504798223,0.15509565217391297,191.49561790792993,55.616326423026734,5.0,Very Unhealthy
2026-05-12 17:39:50.613782,88,124.189,0.01,0.098,67.52,0.38,35.19,119.966,0,17,12,5,1,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,226.0,201.0,67.0,102.0,89.0,121.66666666666667,147.33333333333334,166.16666666666666,84.36745027951642,-138.0,2833.333333333333,0.2909081890779227,0.07101449275362319,113.1047358834244,61.49362477231329,2.0,Moderate
2026-05-12 17:39:55.815227,245,232.481808,0.01,0.2140319999999999,67.52,0.38,96.0687,262.00574399999994,0,17,12,5,1,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,88.0,51.0,241.0,298.0,258.0,186.33333333333334,148.0,161.75,85.2666406046351,157.0,57.05128205128205,0.3652722504798223,0.15509565217391297,191.49561790792993,55.616326423026734,5.0,Very Unhealthy
2026-05-12 17:40:00.989285,56,124.189,0.01,0.098,67.52,0.38,35.19,119.966,0,17,12,5,1,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,245.0,226.0,77.0,92.0,132.0,129.66666666666666,144.5,158.75,89.10836099940346,-189.0,1766.6666666666667,0.2909081890779227,0.07101449275362319,113.1047358834244,61.49362477231329,2.0,Moderate
2026-05-12 17:40:06.196255,445,278.9781696,0.01,0.2568383999999999,67.52,0.38,124.88931,314.4068927999999,0,17,12,5,1,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,56.0,88.0,201.0,321.0,380.0,248.66666666666666,185.16666666666666,169.08333333333334,152.89658814593173,389.0,113.94230769230772,0.3959625260288542,0.1861147826086956,221.96820975552626,53.72210142529063,6.0,Hazardous
2026-05-12 17:40:11.444738,143,161.44570000000002,0.01,0.1372,67.52,0.38,52.785,167.95239999999998,0,17,12,5,1,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,445.0,245.0,51.0,63.0,3.0,214.66666666666666,200.5,175.75,140.89251222119648,-302.0,98.61111111111111,0.31242527481113025,0.09942028985507247,141.96772775237426,59.37390080900457,3.0,Unhealthy for Sensitive
2026-05-12 17:40:16.674705,261,232.481808,0.01,0.2140319999999999,67.52,0.38,96.0687,262.00574399999994,0,17,12,5,1,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,143.0,56.0,226.0,269.0,228.0,283.0,206.33333333333334,175.08333333333334,142.87010417391969,118.0,54.4378698224852,0.3652722504798223,0.15509565217391297,191.49561790792993,55.616326423026734,5.0,Very Unhealthy
2026-05-12 17:40:21.876887,74,124.189,0.01,0.098,67.52,0.38,35.19,119.966,0,17,12,5,1,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,261.0,445.0,88.0,67.0,121.0,159.33333333333334,204.0,175.66666666666666,145.28317177154415,-187.0,2366.666666666667,0.2909081890779227,0.07101449275362319,113.1047358834244,61.49362477231329,2.0,Moderate
2026-05-12 17:40:27.049349,213,232.481808,0.01,0.2140319999999999,67.52,0.38,96.0687,262.00574399999994,0,17,12,5,1,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,74.0,143.0,245.0,241.0,250.0,182.66666666666666,198.66666666666666,173.33333333333334,144.05924707101127,139.0,26.78571428571428,0.3652722504798223,0.15509565217391297,191.49561790792993,55.616326423026734,5.0,Very Unhealthy
2026-05-12 17:40:32.224021,78,124.189,0.01,0.098,67.52,0.38,35.19,119.966,0,17,12,5,1,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,213.0,261.0,56.0,77.0,230.0,121.66666666666667,202.33333333333334,173.41666666666666,139.92235942359844,-135.0,2500.0,0.2909081890779227,0.07101449275362319,113.1047358834244,61.49362477231329,2.0,Moderate
2026-05-12 17:40:37.431928,458,278.9781696,0.01,0.2568383999999999,67.52,0.38,124.88931,314.4068927999999,0,17,12,5,1,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,78.0,74.0,445.0,201.0,125.0,249.66666666666666,204.5,194.83333333333334,144.45864460114527,380.0,102.65486725663716,0.3959625260288542,0.1861147826086956,221.96820975552626,53.72210142529063,6.0,Hazardous
2026-05-12 17:40:42.630853,148,161.44570000000002,0.01,0.1372,67.52,0.38,52.785,167.95239999999998,0,17,12,5,1,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,458.0,213.0,143.0,51.0,58.0,228.0,205.33333333333334,202.91666666666666,144.0467516699584,-310.0,190.1960784313725,0.31242527481113025,0.09942028985507247,141.96772775237426,59.37390080900457,3.0,Unhealthy for Sensitive
2026-05-12 17:40:47.837437,291,232.481808,0.01,0.2140319999999999,67.52,0.38,96.0687,262.00574399999994,0,17,12,5,1,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,148.0,78.0,261.0,226.0,257.0,299.0,210.33333333333334,208.33333333333334,146.85866221189224,143.0,68.20809248554913,0.3652722504798223,0.15509565217391297,191.49561790792993,55.616326423026734,5.0,Very Unhealthy
2026-05-12 17:40:53.037071,125,161.44570000000002,0.01,0.1372,67.52,0.38,52.785,167.95239999999998,0,17,12,5,1,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,291.0,458.0,74.0,88.0,102.0,188.0,218.83333333333334,211.41666666666666,138.6353730714736,-166.0,4066.6666666666665,0.31242527481113025,0.09942028985507247,141.96772775237426,59.37390080900457,3.0,Unhealthy for Sensitive
2026-05-12 17:40:58.358746,277,232.481808,0.01,0.2140319999999999,67.52,0.38,96.0687,262.00574399999994,0,17,12,5,1,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,125.0,148.0,213.0,245.0,298.0,231.0,229.5,214.08333333333334,140.54572209782836,152.0,39.19597989949748,0.3652722504798223,0.15509565217391297,191.49561790792993,55.616326423026734,5.0,Very Unhealthy
2026-05-12 17:41:03.537828,90,124.189,0.01,0.098,67.52,0.38,35.19,119.966,0,17,12,5,1,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,277.0,291.0,78.0,56.0,92.0,164.0,231.5,216.91666666666666,138.0213751561692,-187.0,2900.0,0.2909081890779227,0.07101449275362319,113.1047358834244,61.49362477231329,2.0,Moderate
2026-05-12 17:41:08.751804,326,278.9781696,0.01,0.2568383999999999,67.52,0.38,124.88931,314.4068927999999,0,17,12,5,1,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,90.0,125.0,458.0,445.0,321.0,231.0,209.5,207.0,99.97349648781922,236.0,24.904214559386983,0.3959625260288542,0.1861147826086956,221.96820975552626,53.72210142529063,6.0,Hazardous
2026-05-12 17:41:13.937010,149,161.44570000000002,0.01,0.1372,67.52,0.38,52.785,167.95239999999998,0,17,12,5,1,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,326.0,277.0,148.0,143.0,63.0,188.33333333333334,209.66666666666666,207.5,99.85122265984863,-177.0,4866.666666666666,0.31242527481113025,0.09942028985507247,141.96772775237426,59.37390080900457,3.0,Unhealthy for Sensitive
2026-05-12 17:41:19.162316,275,232.481808,0.01,0.2140319999999999,67.52,0.38,96.0687,262.00574399999994,0,17,12,5,1,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,149.0,90.0,291.0,261.0,269.0,250.0,207.0,208.66666666666666,97.4289484701544,126.0,150.0,0.3652722504798223,0.15509565217391297,191.49561790792993,55.616326423026734,5.0,Very Unhealthy
2026-05-12 17:41:24.367746,3,95.53,0.01,0.07,67.52,0.38,23.46,85.69,0,17,12,5,1,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,275.0,326.0,125.0,74.0,67.0,142.33333333333334,186.66666666666666,202.75,126.39092794447973,-272.0,-95.77464788732397,0.27061944860998965,0.05072463768115943,89.28037383177569,63.10280373831775,1.0,Good
2026-05-12 17:41:29.546734,231,232.481808,0.01,0.2140319999999999,67.52,0.38,96.0687,262.00574399999994,0,17,12,5,1,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,3.0,149.0,277.0,213.0,241.0,169.66666666666666,179.0,204.25,121.09995871180139,228.0,26.92307692307692,0.3652722504798223,0.15509565217391297,191.49561790792993,55.616326423026734,5.0,Very Unhealthy
2026-05-12 17:41:34.749443,3,95.53,0.01,0.07,67.52,0.38,23.46,85.69,0,17,12,5,1,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,231.0,275.0,90.0,78.0,77.0,79.0,164.5,198.0,137.92715468681286,-228.0,-95.38461538461536,0.27061944860998965,0.05072463768115943,89.28037383177569,63.10280373831775,1.0,Good
2026-05-12 17:41:39.939189,487,278.9781696,0.01,0.2568383999999999,67.52,0.38,124.88931,314.4068927999999,0,17,12,5,1,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,3.0,3.0,326.0,458.0,201.0,240.33333333333334,191.33333333333334,200.41666666666666,183.69721464046935,484.0,114.53744493392072,0.3959625260288542,0.1861147826086956,221.96820975552626,53.72210142529063,6.0,Hazardous
2026-05-12 17:41:45.379743,124,161.44570000000002,0.01,0.1372,67.52,0.38,52.785,167.95239999999998,0,17,12,5,1,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,487.0,231.0,149.0,148.0,51.0,204.66666666666666,187.16666666666666,198.41666666666666,185.1274335874256,-363.0,4033.3333333333335,0.31242527481113025,0.09942028985507247,141.96772775237426,59.37390080900457,3.0,Unhealthy for Sensitive
2026-05-12 17:41:50.621300,281,232.481808,0.01,0.2140319999999999,67.52,0.38,96.0687,262.00574399999994,0,17,12,5,1,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,124.0,3.0,275.0,291.0,226.0,297.3333333333333,188.16666666666666,197.58333333333334,185.71205310013315,157.0,47.89473684210526,0.3652722504798223,0.15509565217391297,191.49561790792993,55.616326423026734,5.0,Very Unhealthy
2026-05-12 17:41:55.820543,318,278.9781696,0.01,0.2568383999999999,67.52,0.38,124.88931,314.4068927999999,0,17,12,5,1,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,281.0,487.0,3.0,125.0,88.0,241.0,240.66666666666666,213.66666666666666,166.41955013359058,37.0,47.22222222222223,0.3959625260288542,0.1861147826086956,221.96820975552626,53.72210142529063,6.0,Hazardous
2026-05-12 17:42:01.012385,62,124.189,0.01,0.098,67.52,0.38,35.19,119.966,0,17,12,5,1,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,318.0,124.0,231.0,277.0,245.0,220.33333333333334,212.5,195.75,181.9590613297398,-256.0,1966.6666666666667,0.2909081890779227,0.07101449275362319,113.1047358834244,61.49362477231329,2.0,Moderate
2026-05-12 17:42:06.215125,56,124.189,0.01,0.098,67.52,0.38,35.19,119.966,0,17,12,5,1,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,62.0,281.0,3.0,90.0,56.0,145.33333333333334,221.33333333333334,192.91666666666666,170.69231578095915,-6.0,1766.6666666666667,0.2909081890779227,0.07101449275362319,113.1047358834244,61.49362477231329,2.0,Moderate
2026-05-12 17:42:11.398886,413,278.9781696,0.01,0.2568383999999999,67.52,0.38,124.88931,314.4068927999999,0,17,12,5,1,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,56.0,318.0,487.0,326.0,445.0,177.0,209.0,200.16666666666666,148.9456276632517,357.0,50.18181818181817,0.3959625260288542,0.1861147826086956,221.96820975552626,53.72210142529063,6.0,Hazardous
2026-05-12 17:42:16.594422,3,95.53,0.01,0.07,67.52,0.38,23.46,85.69,0,17,12,5,1,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,413.0,62.0,124.0,149.0,143.0,157.33333333333334,188.83333333333334,188.0,169.52571093101685,-410.0,-96.5909090909091,0.27061944860998965,0.05072463768115943,89.28037383177569,63.10280373831775,1.0,Good
2026-05-12 17:42:21.803755,221,232.481808,0.01,0.2140319999999999,67.52,0.38,96.0687,262.00574399999994,0,17,12,5,1,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,3.0,56.0,281.0,275.0,261.0,212.33333333333334,178.83333333333334,183.5,164.70266138307142,218.0,33.93939393939394,0.3652722504798223,0.15509565217391297,191.49561790792993,55.616326423026734,5.0,Very Unhealthy
2026-05-12 17:42:26.975709,3,95.53,0.01,0.07,67.52,0.38,23.46,85.69,0,17,12,5,1,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,221.0,413.0,318.0,3.0,74.0,75.66666666666667,126.33333333333333,183.5,161.64611553225362,-218.0,-96.1038961038961,0.27061944860998965,0.05072463768115943,89.28037383177569,63.10280373831775,1.0,Good
2026-05-12 17:42:32.187670,231,232.481808,0.01,0.2140319999999999,67.52,0.38,96.0687,262.00574399999994,0,17,12,5,1,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,3.0,3.0,62.0,231.0,213.0,151.66666666666666,154.5,183.5,162.91316705533663,228.0,29.7752808988764,0.3652722504798223,0.15509565217391297,191.49561790792993,55.616326423026734,5.0,Very Unhealthy
2026-05-12 17:42:37.389634,3,95.53,0.01,0.07,67.52,0.38,23.46,85.69,0,17,12,5,1,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,231.0,221.0,56.0,3.0,78.0,79.0,145.66666666666666,183.5,170.57862312337582,-228.0,-95.38461538461536,0.27061944860998965,0.05072463768115943,89.28037383177569,63.10280373831775,1.0,Good
2026-05-12 17:42:42.561892,401,278.9781696,0.01,0.2568383999999999,67.52,0.38,124.88931,314.4068927999999,0,17,12,5,1,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,3.0,3.0,413.0,487.0,458.0,211.66666666666666,143.66666666666666,176.33333333333334,166.84683595042097,398.0,75.10917030567686,0.3959625260288542,0.1861147826086956,221.96820975552626,53.72210142529063,6.0,Hazardous
2026-05-12 17:42:47.771999,128,161.44570000000002,0.01,0.1372,67.52,0.38,52.785,167.95239999999998,0,17,12,5,1,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,401.0,231.0,3.0,124.0,148.0,177.33333333333334,164.5,176.66666666666666,152.9990196047021,-273.0,4166.666666666666,0.31242527481113025,0.09942028985507247,141.96772775237426,59.37390080900457,3.0,Unhealthy for Sensitive
2026-05-12 17:42:53.052199,254,232.481808,0.01,0.2140319999999999,67.52,0.38,96.0687,262.00574399999994,0,17,12,5,1,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,128.0,3.0,221.0,281.0,291.0,261.0,170.0,174.41666666666666,156.00000000000006,126.0,30.927835051546392,0.3652722504798223,0.15509565217391297,191.49561790792993,55.616326423026734,5.0,Very Unhealthy
2026-05-12 17:42:58.232499,122,161.44570000000002,0.01,0.1372,67.52,0.38,52.785,167.95239999999998,0,17,12,5,1,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,254.0,401.0,3.0,318.0,125.0,168.0,189.83333333333334,158.08333333333334,136.91956276101192,-132.0,3966.6666666666665,0.31242527481113025,0.09942028985507247,141.96772775237426,59.37390080900457,3.0,Unhealthy for Sensitive
2026-05-12 17:43:03.448400,247,232.481808,0.01,0.2140319999999999,67.52,0.38,96.0687,262.00574399999994,0,17,12,5,1,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,122.0,128.0,231.0,62.0,277.0,207.66666666666666,192.5,173.5,138.03296707670967,125.0,26.66666666666666,0.3652722504798223,0.15509565217391297,191.49561790792993,55.616326423026734,5.0,Very Unhealthy
